"ARCID","GRID_CODE","OBJECTID","LCOVV11","LCOVV12","LCOVV21","LCOVV22","LCOVV23","LCOVV24","LCOVV31","LCOVV41","LCOVV42","LCOVV43","LCOVV52","LCOVV71","LCOVV81","LCOVV82","LCOVV90","LCOVV95","LCOVV127","Area","HydroID_1","LCOV11","LCOV12","LCOV21","LCOV22","LCOV23","LCOV24","LCOV31","LCOV41","LCOV42","LCOV43","LCOV52","LCOV71","LCOV81","LCOV82","LCOV90","LCOV95","LCOV127","MUKEY","slopegradd","slopegradw","slope_l","slope_r","slope_h","tfact","weg","cokey","om_l","om_r","om_h","dbthirdbar","dbthirdb_1","dbthirdb_2","ksat_l","ksat_r","ksat_h","awc_l","awc_r","awc_h","kffact","cokey_1","brock","wt","uni"
11,1,15,0.00321652277,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00863382428,0.00000000000,0.00000000000,0.00000000000,0.98730319959,0.00000000000,0.00000000000,0.00084645336,0.00000000000,0.00000000000,5302472.71139000000,15.00000000000,170.55524200000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,457.80617600000,0.00000000000,0.00000000000,0.00000000000,52351.48273700000,0.00000000000,0.00000000000,44.88295800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,11
12,1,20,0.00000000000,0.00000000000,0.02760057284,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04999349043,0.00000000000,0.00000000000,0.00338497591,0.67647441739,0.22848587424,0.01406066918,0.00000000000,0.00000000000,0.00000000000,6902022.31140000000,20.00000000000,0.00000000000,0.00000000000,1904.99769500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3450.56186400000,0.00000000000,0.00000000000,233.63179300000,46690.41521900000,15770.14601800000,970.47052400000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,12
13,2,11,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02197802198,0.00000000000,0.00000000000,0.00000000000,0.52747252747,0.00000000000,0.43956043956,0.01098901099,0.00000000000,0.00000000000,238387.77594900000,11.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,52.39291800000,0.00000000000,0.00000000000,0.00000000000,1257.43002700000,0.00000000000,1047.85835600000,26.19645900000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,13
14,1,16,0.01013693758,0.00000000000,0.04365996799,0.00044460253,0.00000000000,0.00000000000,0.00044460253,0.04517161657,0.00000000000,0.00000000000,0.00000000000,0.45874088565,0.10634892406,0.32758314067,0.00746932243,0.00000000000,0.00000000000,10117503.36550000000,16.00000000000,1025.60500100000,0.00000000000,4417.29873100000,44.98267600000,0.00000000000,0.00000000000,44.98267600000,4570.23982700000,0.00000000000,0.00000000000,0.00000000000,46413.12454500000,10759.85597100000,33143.23528200000,755.70894800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,14
15,1,18,0.00177664975,0.00000000000,0.04145516074,0.00634517766,0.00000000000,0.00000000000,0.00000000000,0.01252115059,0.00000000000,0.00000000000,0.00000000000,0.57301184433,0.08350253807,0.27994923858,0.00143824027,0.00000000000,0.00000000000,10643819.92610000000,18.00000000000,189.10340000000,0.00000000000,4412.41265900000,675.36928400000,0.00000000000,0.00000000000,0.00000000000,1332.72872100000,0.00000000000,0.00000000000,0.00000000000,60990.34886600000,8887.85978600000,29797.29283900000,153.08370400000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,15
16,2,14,0.00190880170,0.00000000000,0.03032873807,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.05514316013,0.00000000000,0.00000000000,0.00148462354,0.47889713680,0.17560975610,0.25514316013,0.00148462354,0.00000000000,0.00000000000,4247173.25183000000,14.00000000000,81.07011500000,0.00000000000,1288.11405100000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2342.02554700000,0.00000000000,0.00000000000,63.05453400000,20339.59109800000,7458.45058900000,10836.37205100000,63.05453400000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,16
17,1,13,0.00102394455,0.00000000000,0.03552299937,0.00149653434,0.00000000000,0.00000000000,0.00000000000,0.00858538122,0.00000000000,0.00000000000,0.00000000000,0.46077504726,0.21235034657,0.28024574669,0.00000000000,0.00000000000,0.00000000000,11444126.88760000000,13.00000000000,117.18151400000,0.00000000000,4065.29712200000,171.26528900000,0.00000000000,0.00000000000,0.00000000000,982.52192100000,0.00000000000,0.00000000000,0.00000000000,52731.68107500000,24301.64310800000,32071.67884800000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,17
18,1,24,0.00065694390,0.00000000000,0.04572329523,0.00170805413,0.00000000000,0.00000000000,0.00000000000,0.02194192616,0.00000000000,0.00000000000,0.00000000000,0.53593483117,0.15135987387,0.24267507555,0.00000000000,0.00000000000,0.00000000000,6844625.32751000000,24.00000000000,44.96534900000,0.00000000000,3129.58824600000,116.90990600000,0.00000000000,0.00000000000,0.00000000000,1501.84263500000,0.00000000000,0.00000000000,0.00000000000,36682.73119300000,10360.01626300000,16610.19968500000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,18
19,1,26,0.00301107646,0.00000000000,0.02161522744,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.03011076460,0.00000000000,0.00000000000,0.00000000000,0.85342509947,0.07936337241,0.01247445962,0.00000000000,0.00000000000,0.00000000000,8373021.73421000000,26.00000000000,252.11808600000,0.00000000000,1809.84769100000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2521.18086400000,0.00000000000,0.00000000000,0.00000000000,71457.46906400000,6645.11242100000,1044.48921500000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,19
20,2,20,0.00000000000,0.00000000000,0.02760057284,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04999349043,0.00000000000,0.00000000000,0.00338497591,0.67647441739,0.22848587424,0.01406066918,0.00000000000,0.00000000000,0.00000000000,6902022.31140000000,20.00000000000,0.00000000000,0.00000000000,1904.99769500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3450.56186400000,0.00000000000,0.00000000000,233.63179300000,46690.41521900000,15770.14601800000,970.47052400000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,20
21,2,29,0.00177657017,0.00000000000,0.03197826314,0.00047026858,0.00000000000,0.00000000000,0.00000000000,0.03516563904,0.00000000000,0.00000000000,0.00073152890,0.69960288431,0.06714390218,0.16276517923,0.00036576445,0.00000000000,0.00000000000,17227089.02670000000,29.00000000000,306.05132500000,0.00000000000,5508.92386000000,81.01358700000,0.00000000000,0.00000000000,0.00000000000,6058.01594400000,0.00000000000,0.00000000000,126.02113500000,120521.21171300000,11566.93980500000,28039.70233000000,63.01056700000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,21
22,1,31,0.00206753963,0.00000000000,0.04462439697,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00413507926,0.00000000000,0.00000000000,0.00000000000,0.85665058580,0.08494141971,0.00758097864,0.00000000000,0.00000000000,0.00000000000,5222178.76607000000,31.00000000000,107.97061600000,0.00000000000,2330.36578300000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,215.94123100000,0.00000000000,0.00000000000,0.00000000000,44735.82499100000,4435.79278400000,395.89225700000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,22
23,1,30,0.00329799764,0.00000000000,0.03195916765,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01601884570,0.00000000000,0.00000000000,0.00000000000,0.87365528072,0.04365920691,0.03085983510,0.00054966627,0.00000000000,0.00000000000,11459907.96800000000,30.00000000000,377.94749400000,0.00000000000,3662.49120000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1835.74497500000,0.00000000000,0.00000000000,0.00000000000,100120.09112800000,5003.30493100000,3536.50870200000,62.99124900000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,23
24,2,12,0.00247146907,0.00000000000,0.04303263793,0.00050883187,0.00000000000,0.00000000000,0.00000000000,0.05153739914,0.00000000000,0.00000000000,0.00116304427,0.55513556735,0.09304354147,0.25245329650,0.00065421240,0.00000000000,0.00000000000,12369137.98350000000,12.00000000000,305.69941900000,0.00000000000,5322.76636400000,62.93811600000,0.00000000000,0.00000000000,0.00000000000,6374.73201300000,0.00000000000,0.00000000000,143.85855100000,68665.48432100000,11508.68402900000,31226.29658800000,80.92043400000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,24
25,1,22,0.00447911036,0.00000000000,0.04162483589,0.03181712874,0.00108116457,0.00000000000,0.00000000000,0.05398100239,0.00000000000,0.00000000000,0.00046335624,0.50706618272,0.04880685767,0.30233994903,0.00834041239,0.00000000000,0.00000000000,11669197.55740000000,22.00000000000,522.67623700000,0.00000000000,4857.28433300000,3712.80361000000,126.16323000000,0.00000000000,0.00000000000,6299.14981200000,0.00000000000,0.00000000000,54.06995500000,59170.55460800000,5695.36864300000,35280.64594700000,973.25919900000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,25
26,1,40,0.00820217247,0.00000000000,0.01972954999,0.01241409887,0.00000000000,0.00000000000,0.00000000000,0.06406561738,0.00000000000,0.00000000000,0.00000000000,0.56218133452,0.05209487918,0.27222345378,0.00908889382,0.00000000000,0.00000000000,4048797.74498000000,40.00000000000,332.08937400000,0.00000000000,798.80957500000,502.62175500000,0.00000000000,0.00000000000,0.00000000000,2593.88727200000,0.00000000000,0.00000000000,0.00000000000,22761.58519500000,2109.21629300000,11021.77705800000,367.99092800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,26
27,3,34,0.00000000000,0.00000000000,0.00974591020,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04629307344,0.00000000000,0.00000000000,0.00382875044,0.69613644274,0.08284023669,0.16011138183,0.00104420466,0.00000000000,0.00000000000,2582748.70549000000,34.00000000000,0.00000000000,0.00000000000,251.71237000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1195.63375500000,0.00000000000,0.00000000000,98.88700200000,17979.45496300000,2139.55514100000,4135.27464200000,26.96918200000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,27
28,2,40,0.00820217247,0.00000000000,0.01972954999,0.01241409887,0.00000000000,0.00000000000,0.00000000000,0.06406561738,0.00000000000,0.00000000000,0.00000000000,0.56218133452,0.05209487918,0.27222345378,0.00908889382,0.00000000000,0.00000000000,4048797.74498000000,40.00000000000,332.08937400000,0.00000000000,798.80957500000,502.62175500000,0.00000000000,0.00000000000,0.00000000000,2593.88727200000,0.00000000000,0.00000000000,0.00000000000,22761.58519500000,2109.21629300000,11021.77705800000,367.99092800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,28
29,3,38,0.01008968610,0.00000000000,0.03026905830,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04540358744,0.00000000000,0.00000000000,0.00000000000,0.72253363229,0.05717488789,0.10650224215,0.02802690583,0.00000000000,0.00000000000,1605998.28938000000,38.00000000000,162.04018600000,0.00000000000,486.12055900000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,729.18083800000,0.00000000000,0.00000000000,0.00000000000,11603.87777500000,918.22772100000,1710.42418700000,450.11162800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,29
30,2,35,0.00244034707,0.00000000000,0.03633405640,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02277657267,0.00000000000,0.00000000000,0.00000000000,0.69088937093,0.17787418655,0.06968546638,0.00000000000,0.00000000000,0.00000000000,3321222.41171000000,35.00000000000,81.04935400000,0.00000000000,1206.73482400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,756.46063600000,0.00000000000,0.00000000000,0.00000000000,22945.97262700000,5907.59734800000,2314.40932700000,0.00000000000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,30
31,1,36,0.00590108257,0.00000000000,0.03965187858,0.00174060709,0.00000000000,0.00000000000,0.00000000000,0.04449161537,0.00000000000,0.00038208448,0.00021226916,0.62343451497,0.06194014010,0.21379749522,0.00844831246,0.00000000000,0.00000000000,21183680.37310000000,36.00000000000,1250.06647000000,0.00000000000,8399.72722000000,368.72464200000,0.00000000000,0.00000000000,0.00000000000,9424.96159300000,0.00000000000,80.93955500000,44.96642000000,132066.37498700000,13121.20130100000,45290.17803300000,1789.66350800000,0.00000000000,0.00000000000,662763,9.00000000000,7.40000000000,3.00000000000,8.00000000000,12.00000000000,3.00000000000,7,662763:967855,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.17000000000,0.20000000000,0.23000000000,.37,662763:967855,77,0,31
